,Unnamed: 0,Perpetrator ,Total number of attacks on facilities which reported damage,Total health worker killed,Attack date,Health transportation destroyed,Country,Total health worker arrested ,Health transportation damaged,Health transportation stolen/highjacked,Total health worker kidnapped,Total health worker injured,Total number of attacks on facilities which reported destruction,cluster
5263,5263,Criminal,0.0,0.0,2022-11-22 00:00:00,0.0,Nigeria,0.0,0.0,0.0,1.0,0.0,0.0,1
5264,5264,Armed Forces of Government or Self-Declared Government,0.0,0.0,2022-11-22 00:00:00,0.0,Myanmar,0.0,0.0,0.0,0.0,0.0,0.0,1
5265,5265,Police,0.0,0.0,2022-11-23 00:00:00,0.0,Iran,0.0,0.0,0.0,0.0,0.0,0.0,1
5266,5266,Armed Forces of Government or Self-Declared Government,0.0,0.0,2022-11-23 00:00:00,0.0,Myanmar,0.0,0.0,0.0,0.0,0.0,0.0,1
5267,5267,Police,0.0,0.0,2022-11-23 00:00:00,0.0,Iran,0.0,0.0,0.0,0.0,0.0,0.0,1
5268,5268,No Information,0.0,0.0,2022-11-23 00:00:00,0.0,OPT,0.0,0.0,0.0,0.0,0.0,0.0,1
5269,5269,Armed Forces of Government or Self-Declared Government,0.0,0.0,2022-11-23 00:00:00,0.0,OPT,0.0,0.0,0.0,0.0,0.0,0.0,1
5270,5270,Police,0.0,0.0,2022-11-24 00:00:00,0.0,Iran,0.0,0.0,0.0,0.0,0.0,0.0,1
5271,5271,NSA,0.0,0.0,2022-11-24 00:00:00,0.0,Yemen,0.0,0.0,0.0,1.0,0.0,0.0,1
5272,5272,Armed Forces of Government or Self-Declared Government,0.0,0.0,2022-11-24 00:00:00,0.0,Iran,0.0,0.0,1.0,0.0,0.0,0.0,1
5273,5273,NSA,0.0,0.0,2022-11-24 00:00:00,0.0,Burkina Faso,0.0,0.0,1.0,0.0,0.0,0.0,1
5274,5274,No Information,0.0,0.0,2022-11-24 00:00:00,0.0,Myanmar,0.0,0.0,0.0,0.0,0.0,0.0,1
5275,5275,Armed Forces of Government or Self-Declared Government,1.0,0.0,2022-11-24 00:00:00,0.0,Myanmar,0.0,0.0,0.0,0.0,0.0,0.0,1
5276,5276,Armed Forces of Government or Self-Declared Government,0.0,0.0,2022-11-24 00:00:00,2.0,Myanmar,0.0,0.0,0.0,0.0,0.0,0.0,1
5277,5277,Armed Forces of Government or Self-Declared Government,0.0,1.0,2022-11-25 00:00:00,0.0,Myanmar,0.0,0.0,0.0,0.0,0.0,0.0,1
5278,5278,NSA,0.0,0.0,2022-11-25 00:00:00,0.0,DRC,0.0,0.0,0.0,1.0,0.0,0.0,1
5279,5279,Police,0.0,0.0,2022-11-26 00:00:00,0.0,Iran,1.0,0.0,0.0,0.0,0.0,0.0,1
5280,5280,Armed Forces of Government or Self-Declared Government,0.0,0.0,2022-11-26 00:00:00,0.0,Myanmar,0.0,0.0,0.0,0.0,0.0,1.0,1
5281,5281,Armed Forces of Government or Self-Declared Government,0.0,0.0,2022-11-26 00:00:00,0.0,Myanmar,0.0,0.0,0.0,0.0,0.0,0.0,1
5282,5282,NSA,0.0,0.0,2022-11-27 00:00:00,0.0,Burkina Faso,0.0,0.0,0.0,1.0,0.0,0.0,1
5283,5283,Police,0.0,0.0,2022-11-27 00:00:00,0.0,Iran,0.0,0.0,0.0,0.0,0.0,0.0,1
5284,5284,No Information,0.0,0.0,2022-11-27 00:00:00,0.0,DRC,0.0,0.0,0.0,0.0,0.0,0.0,1
5285,5285,NSA,0.0,0.0,2022-11-27 00:00:00,1.0,Burkina Faso,0.0,0.0,0.0,0.0,0.0,0.0,1
5286,5286,No Information,0.0,0.0,2022-11-27 00:00:00,0.0,CAR,0.0,0.0,0.0,0.0,0.0,0.0,1
5287,5287,Armed Forces of Government or Self-Declared Government,0.0,0.0,2022-11-27 00:00:00,0.0,Myanmar,0.0,0.0,0.0,0.0,0.0,0.0,1
5288,5288,Armed Forces of Government or Self-Declared Government,0.0,0.0,2022-11-27 00:00:00,0.0,Myanmar,0.0,0.0,1.0,0.0,0.0,0.0,1
5289,5289,NSA,0.0,0.0,2022-11-27 00:00:00,0.0,Yemen,0.0,0.0,0.0,1.0,0.0,0.0,1
5290,5290,Armed Forces of Government or Self-Declared Government,0.0,0.0,2022-11-28 00:00:00,0.0,OPT,0.0,0.0,0.0,0.0,0.0,0.0,1
5291,5291,Armed Forces of Government or Self-Declared Government,0.0,0.0,2022-11-29 00:00:00,0.0,Afghanistan,1.0,0.0,0.0,0.0,1.0,0.0,1
5292,5292,Armed Forces of Government or Self-Declared Government,0.0,0.0,2022-11-29 00:00:00,0.0,OPT,0.0,0.0,0.0,0.0,1.0,0.0,1
5293,5293,NSA,0.0,0.0,2022-11-30 00:00:00,0.0,Pakistan,0.0,0.0,0.0,0.0,0.0,0.0,1
5294,5294,NSA,0.0,0.0,2022-11-30 00:00:00,0.0,Iran,0.0,0.0,0.0,0.0,0.0,0.0,1
5295,5295,Armed Forces of Government or Self-Declared Government,0.0,0.0,2022-12-01 00:00:00,0.0,Myanmar,1.0,0.0,0.0,0.0,1.0,0.0,1
5296,5296,Armed Forces of Government or Self-Declared Government,0.0,0.0,2022-12-02 00:00:00,0.0,Myanmar,0.0,0.0,0.0,0.0,0.0,1.0,1
5297,5297,Police,0.0,0.0,2022-12-02 00:00:00,0.0,Iran,1.0,0.0,0.0,0.0,0.0,0.0,1
5298,5298,NSA,0.0,0.0,2022-12-02 00:00:00,0.0,DRC,0.0,0.0,1.0,5.0,0.0,0.0,1
5299,5299,Armed Forces of Government or Self-Declared Government,0.0,0.0,2022-12-02 00:00:00,0.0,OPT,0.0,0.0,0.0,0.0,0.0,0.0,1
5300,5300,Police,0.0,0.0,2022-12-03 00:00:00,0.0,Iran,3.0,0.0,0.0,0.0,3.0,0.0,0
5301,5301,Armed Forces of Government or Self-Declared Government,0.0,0.0,2022-12-03 00:00:00,0.0,OPT,0.0,0.0,0.0,0.0,0.0,0.0,1
5302,5302,Police,0.0,0.0,2022-12-03 00:00:00,0.0,Iran,3.0,0.0,0.0,0.0,0.0,0.0,1
5303,5303,NSA,0.0,0.0,2022-12-04 00:00:00,0.0,DRC,0.0,0.0,0.0,0.0,1.0,0.0,1
5304,5304,Police,0.0,0.0,2022-12-05 00:00:00,0.0,Afghanistan,0.0,0.0,0.0,0.0,0.0,0.0,1
5305,5305,NSA,0.0,0.0,2022-12-06 00:00:00,0.0,Pakistan,0.0,0.0,0.0,0.0,0.0,0.0,1
5306,5306,NSA,0.0,0.0,2022-12-06 00:00:00,0.0,Sudan,0.0,0.0,0.0,0.0,1.0,0.0,1
5307,5307,Police,0.0,0.0,2022-12-06 00:00:00,0.0,Iran,2.0,0.0,0.0,0.0,2.0,0.0,0
5308,5308,Multiple,0.0,0.0,2022-12-06 00:00:00,0.0,Mali,0.0,0.0,0.0,0.0,1.0,0.0,1
5309,5309,Armed Forces of Government or Self-Declared Government,0.0,0.0,2022-12-06 00:00:00,0.0,Myanmar,1.0,0.0,0.0,0.0,1.0,0.0,1
5310,5310,No Information,0.0,0.0,2022-12-06 00:00:00,0.0,Afghanistan,0.0,0.0,0.0,0.0,0.0,0.0,1
5311,5311,NSA,0.0,1.0,2022-12-07 00:00:00,0.0,Afghanistan,0.0,0.0,0.0,0.0,0.0,0.0,1
5312,5312,Armed Forces of Government or Self-Declared Government,0.0,0.0,2022-12-07 00:00:00,0.0,OPT,0.0,0.0,0.0,0.0,0.0,0.0,1
5313,5313,Police,0.0,0.0,2022-12-07 00:00:00,0.0,Iran,1.0,0.0,0.0,0.0,0.0,0.0,1
5314,5314,Police,0.0,0.0,2022-12-07 00:00:00,0.0,Iran,1.0,0.0,0.0,0.0,0.0,0.0,1
5315,5315,Multiple,0.0,0.0,2022-12-08 00:00:00,0.0,OPT,0.0,1.0,0.0,0.0,0.0,0.0,1
5316,5316,Police,0.0,0.0,2022-12-08 00:00:00,0.0,Iran,1.0,0.0,0.0,0.0,0.0,0.0,1
5317,5317,NSA,0.0,0.0,2022-12-08 00:00:00,0.0,Nigeria,0.0,0.0,0.0,1.0,0.0,0.0,1
5318,5318,Police,0.0,0.0,2022-12-08 00:00:00,0.0,Iran,0.0,0.0,0.0,0.0,0.0,0.0,1
5319,5319,NSA,0.0,0.0,2022-12-08 00:00:00,0.0,Pakistan,0.0,0.0,0.0,0.0,0.0,0.0,1
5320,5320,NSA,0.0,0.0,2022-12-08 00:00:00,0.0,DRC,0.0,0.0,0.0,0.0,1.0,0.0,1
5321,5321,Police,0.0,0.0,2022-12-09 00:00:00,0.0,Iran,1.0,0.0,0.0,0.0,0.0,0.0,1
5322,5322,Police,0.0,0.0,2022-12-09 00:00:00,0.0,Iran,1.0,0.0,0.0,0.0,0.0,0.0,1
5323,5323,NSA,0.0,0.0,2022-12-09 00:00:00,0.0,DRC,0.0,0.0,0.0,0.0,0.0,0.0,1
5324,5324,Armed Forces of Government or Self-Declared Government,0.0,0.0,2022-12-09 00:00:00,0.0,Myanmar,1.0,0.0,0.0,0.0,0.0,0.0,1
5325,5325,NSA,0.0,0.0,2022-12-10 00:00:00,0.0,Nigeria,0.0,0.0,0.0,1.0,0.0,0.0,1
5326,5326,NSA,0.0,0.0,2022-12-10 00:00:00,0.0,Myanmar,0.0,0.0,1.0,0.0,0.0,0.0,1
5327,5327,Police,0.0,0.0,2022-12-11 00:00:00,0.0,Afghanistan,0.0,0.0,0.0,0.0,0.0,0.0,1
5328,5328,No Information,0.0,0.0,2022-12-11 00:00:00,0.0,CAR,0.0,0.0,0.0,0.0,0.0,0.0,1
5329,5329,Police,0.0,1.0,2022-12-12 00:00:00,0.0,Iran,1.0,0.0,0.0,0.0,1.0,0.0,1
5330,5330,NSA,0.0,0.0,2022-12-13 00:00:00,0.0,DRC,0.0,0.0,0.0,0.0,1.0,0.0,1
5331,5331,NSA,0.0,0.0,2022-12-13 00:00:00,0.0,CAR,0.0,0.0,0.0,0.0,0.0,0.0,1
5332,5332,NSA,0.0,0.0,2022-12-13 00:00:00,0.0,DRC,0.0,0.0,0.0,0.0,0.0,0.0,1
5333,5333,Police,0.0,0.0,2022-12-14 00:00:00,0.0,Myanmar,0.0,0.0,0.0,0.0,0.0,0.0,1
5334,5334,Criminal,0.0,0.0,2022-12-15 00:00:00,0.0,DRC,0.0,1.0,0.0,0.0,0.0,0.0,1
5335,5335,Police,0.0,0.0,2022-12-15 00:00:00,0.0,Iran,1.0,0.0,0.0,0.0,0.0,0.0,1
5336,5336,Armed Forces of Government or Self-Declared Government,0.0,0.0,2022-12-16 00:00:00,0.0,Myanmar,1.0,0.0,0.0,0.0,0.0,0.0,1
5337,5337,Criminal,0.0,0.0,2022-12-17 00:00:00,0.0,Afghanistan,0.0,0.0,0.0,0.0,0.0,0.0,1
5338,5338,Multiple,0.0,0.0,2022-12-17 00:00:00,0.0,Myanmar,0.0,0.0,0.0,0.0,0.0,1.0,1
5339,5339,Police,0.0,0.0,2022-12-17 00:00:00,0.0,Myanmar,0.0,0.0,0.0,0.0,0.0,0.0,1
5340,5340,NSA,0.0,0.0,2022-12-18 00:00:00,0.0,Afghanistan,0.0,0.0,0.0,0.0,1.0,0.0,1
5341,5341,NSA,0.0,0.0,2022-12-18 00:00:00,0.0,Mali,0.0,0.0,0.0,1.0,0.0,0.0,1
5342,5342,Armed Forces of Government or Self-Declared Government,0.0,0.0,2022-12-18 00:00:00,0.0,DRC,0.0,0.0,0.0,0.0,0.0,0.0,1
5343,5343,No Information,1.0,0.0,2022-12-19 00:00:00,0.0,Yemen,0.0,0.0,0.0,0.0,0.0,0.0,1
5344,5344,Police,0.0,0.0,2022-12-20 00:00:00,0.0,Iran,1.0,0.0,0.0,0.0,0.0,0.0,1
5345,5345,Police,0.0,0.0,2022-12-20 00:00:00,0.0,Iran,1.0,0.0,0.0,0.0,0.0,0.0,1
5346,5346,NSA,0.0,0.0,2022-12-20 00:00:00,0.0,Myanmar,0.0,0.0,0.0,0.0,0.0,0.0,1
5347,5347,NSA,0.0,0.0,2022-12-20 00:00:00,1.0,Burkina Faso,0.0,0.0,0.0,0.0,0.0,0.0,1
5348,5348,NSA,0.0,0.0,2022-12-20 00:00:00,0.0,Nigeria,0.0,0.0,0.0,0.0,0.0,0.0,1
5349,5349,Armed Forces of Government or Self-Declared Government,0.0,0.0,2022-12-20 00:00:00,0.0,Afghanistan,0.0,0.0,0.0,0.0,1.0,0.0,1
5350,5350,Police,0.0,0.0,2022-12-20 00:00:00,0.0,Iran,1.0,0.0,0.0,0.0,0.0,0.0,1
5351,5351,NSA,0.0,0.0,2022-12-21 00:00:00,0.0,DRC,0.0,0.0,0.0,0.0,0.0,0.0,1
5352,5352,Police,0.0,0.0,2022-12-21 00:00:00,0.0,Afghanistan,0.0,0.0,0.0,0.0,1.0,0.0,1
5353,5353,NSA,0.0,0.0,2022-12-23 00:00:00,0.0,DRC,0.0,0.0,0.0,0.0,0.0,1.0,1
5354,5354,Police,0.0,0.0,2022-12-24 00:00:00,0.0,Iran,1.0,0.0,0.0,0.0,0.0,0.0,1
5355,5355,Police,0.0,0.0,2022-12-24 00:00:00,0.0,Afghanistan,1.0,0.0,0.0,0.0,0.0,0.0,1
5356,5356,Armed Forces of Government or Self-Declared Government,0.0,0.0,2022-12-24 00:00:00,0.0,Myanmar,2.0,0.0,0.0,0.0,0.0,0.0,1
5357,5357,NSA,0.0,0.0,2022-12-24 00:00:00,0.0,Burkina Faso,0.0,0.0,1.0,0.0,0.0,0.0,1
5358,5358,Armed Forces of Government or Self-Declared Government,0.0,0.0,2022-12-25 00:00:00,0.0,Myanmar,1.0,0.0,0.0,0.0,0.0,0.0,1
5359,5359,Armed Forces of Government or Self-Declared Government,0.0,0.0,2022-12-25 00:00:00,0.0,Myanmar,1.0,0.0,0.0,0.0,0.0,0.0,1
5360,5360,NSA,0.0,0.0,2022-12-25 00:00:00,0.0,Burkina Faso,0.0,0.0,0.0,0.0,0.0,0.0,1
5361,5361,NSA,0.0,1.0,2022-12-25 00:00:00,0.0,DRC,0.0,0.0,0.0,0.0,2.0,0.0,0
5362,5362,Multiple,0.0,0.0,2022-12-26 00:00:00,0.0,Myanmar,0.0,1.0,1.0,0.0,0.0,0.0,1
5363,5363,Armed Forces of Government or Self-Declared Government,0.0,1.0,2022-12-27 00:00:00,0.0,Myanmar,0.0,0.0,0.0,0.0,0.0,0.0,1
5364,5364,No Information,0.0,0.0,2022-12-27 00:00:00,0.0,Myanmar,0.0,0.0,0.0,0.0,1.0,0.0,1
5365,5365,NSA,0.0,0.0,2022-12-27 00:00:00,0.0,Nigeria,0.0,0.0,0.0,6.0,0.0,0.0,1
5366,5366,NSA,0.0,0.0,2022-12-28 00:00:00,0.0,Burkina Faso,0.0,0.0,0.0,0.0,0.0,0.0,1
5367,5367,Police,0.0,0.0,2022-12-29 00:00:00,0.0,Iran,1.0,0.0,0.0,0.0,0.0,0.0,1
5368,5368,Police,0.0,0.0,2022-12-29 00:00:00,0.0,Myanmar,0.0,0.0,0.0,0.0,0.0,0.0,1
5369,5369,Armed Forces of Government or Self-Declared Government,0.0,0.0,2022-12-30 00:00:00,1.0,Myanmar,0.0,0.0,0.0,0.0,0.0,0.0,1
5370,5370,NSA,1.0,0.0,2022-12-30 00:00:00,0.0,DRC,0.0,0.0,0.0,0.0,0.0,0.0,1
5371,5371,Armed Forces of Government or Self-Declared Government,0.0,1.0,2022-12-30 00:00:00,0.0,DRC,0.0,0.0,0.0,0.0,0.0,0.0,1
5372,5372,Armed Forces of Government or Self-Declared Government,0.0,0.0,2022-12-30 00:00:00,0.0,OPT,0.0,0.0,0.0,0.0,1.0,0.0,1
5373,5373,NSA,0.0,0.0,2022-12-31 00:00:00,0.0,Burkina Faso,0.0,0.0,0.0,0.0,0.0,0.0,1
5374,5374,Other,0.0,0.0,2022-05-11 00:00:00,0.0,Yemen,0.0,0.0,0.0,3.0,0.0,0.0,1
5375,5375,NSA,0.0,0.0,2022-01-10 00:00:00,0.0,Iraq,0.0,0.0,0.0,0.0,1.0,0.0,1
5376,5376,Criminal,0.0,0.0,2022-01-12 00:00:00,0.0,Haiti,0.0,0.0,0.0,2.0,0.0,0.0,1
5377,5377,Criminal,0.0,0.0,2022-01-13 00:00:00,0.0,Haiti,0.0,0.0,0.0,1.0,0.0,0.0,1
5378,5378,Criminal,0.0,0.0,2022-01-14 00:00:00,0.0,Niger,0.0,0.0,0.0,0.0,0.0,0.0,1
5379,5379,Criminal,0.0,1.0,2022-01-17 00:00:00,0.0,Colombia,0.0,0.0,0.0,1.0,0.0,0.0,1
5380,5380,NSA,0.0,0.0,2022-01-23 00:00:00,0.0,Colombia,0.0,0.0,0.0,0.0,0.0,0.0,1
5381,5381,NSA,1.0,0.0,2022-01-25 00:00:00,0.0,Ethiopia,0.0,0.0,0.0,0.0,0.0,0.0,1
5382,5382,No Information,0.0,0.0,2022-01-31 00:00:00,0.0,Libya,0.0,0.0,0.0,0.0,3.0,0.0,0
5383,5383,NSA,0.0,0.0,2022-02-01 00:00:00,0.0,Mozambique,0.0,0.0,0.0,0.0,0.0,0.0,1
5384,5384,No Information,0.0,0.0,2022-02-02 00:00:00,0.0,Mexico,0.0,0.0,0.0,1.0,0.0,0.0,1
5385,5385,Multiple,0.0,1.0,2022-02-09 00:00:00,0.0,Ethiopia,0.0,0.0,0.0,0.0,0.0,0.0,1
5386,5386,NSA,0.0,0.0,2022-02-16 00:00:00,0.0,Ethiopia,0.0,0.0,0.0,0.0,0.0,0.0,1
5387,5387,NSA,0.0,0.0,2022-02-16 00:00:00,0.0,Mexico,0.0,0.0,0.0,0.0,0.0,0.0,1
5388,5388,Police,0.0,0.0,2022-02-18 00:00:00,0.0,Philippines,1.0,0.0,0.0,0.0,0.0,0.0,1
5389,5389,NSA,0.0,0.0,2022-02-20 00:00:00,0.0,Mexico,0.0,0.0,1.0,0.0,0.0,0.0,1
5390,5390,NSA,0.0,0.0,2022-02-28 00:00:00,0.0,Iraq,0.0,0.0,0.0,0.0,1.0,0.0,1
5391,5391,NSA,0.0,1.0,2022-03-18 00:00:00,0.0,Colombia,0.0,0.0,0.0,0.0,0.0,0.0,1
5392,5392,Police,1.0,0.0,2022-03-23 00:00:00,0.0,Somalia,0.0,0.0,0.0,0.0,0.0,0.0,1
5393,5393,NSA,0.0,0.0,2022-03-27 00:00:00,0.0,Ethiopia,2.0,0.0,0.0,0.0,0.0,0.0,1
5394,5394,No Information,0.0,1.0,2022-03-31 00:00:00,0.0,Libya,0.0,0.0,0.0,0.0,3.0,0.0,0
5395,5395,No Information,0.0,0.0,2022-03-31 00:00:00,0.0,Libya,0.0,0.0,0.0,0.0,0.0,0.0,1
5396,5396,No Information,0.0,1.0,2022-04-02 00:00:00,0.0,Haiti,0.0,0.0,0.0,0.0,0.0,0.0,1
5397,5397,NSA,0.0,0.0,2022-04-06 00:00:00,0.0,Colombia,0.0,0.0,0.0,0.0,1.0,0.0,1
5398,5398,NSA,0.0,0.0,2022-04-12 00:00:00,0.0,Niger,0.0,0.0,0.0,0.0,0.0,0.0,1
5399,5399,No Information,0.0,1.0,2022-04-25 00:00:00,0.0,Philippines,0.0,0.0,0.0,0.0,0.0,0.0,1
5400,5400,No Information,0.0,0.0,2022-05-03 00:00:00,0.0,Haiti,0.0,0.0,0.0,0.0,0.0,0.0,1
5401,5401,NSA,0.0,1.0,2022-05-05 00:00:00,0.0,Colombia,0.0,0.0,0.0,0.0,0.0,0.0,1
5402,5402,NSA,1.0,0.0,2022-05-05 00:00:00,0.0,Ethiopia,0.0,0.0,0.0,0.0,0.0,1.0,1
5403,5403,Criminal,0.0,0.0,2022-05-05 00:00:00,0.0,Haiti,1.0,0.0,0.0,1.0,0.0,0.0,1
5404,5404,Police,1.0,0.0,2022-05-10 00:00:00,0.0,Somalia,0.0,0.0,0.0,0.0,0.0,0.0,1
5405,5405,NSA,0.0,0.0,2022-05-16 00:00:00,0.0,Niger,0.0,0.0,0.0,0.0,0.0,0.0,1
5406,5406,NSA,0.0,0.0,2022-05-17 00:00:00,0.0,Haiti,0.0,0.0,0.0,1.0,0.0,0.0,1
5407,5407,NSA,0.0,0.0,2022-05-19 00:00:00,0.0,Morocco,0.0,0.0,0.0,0.0,3.0,0.0,0
5408,5408,No Information,1.0,0.0,2022-05-20 00:00:00,0.0,Somalia,0.0,0.0,0.0,0.0,0.0,0.0,1
5409,5409,NSA,0.0,0.0,2022-05-26 00:00:00,0.0,Mozambique,0.0,0.0,1.0,0.0,0.0,0.0,1
5410,5410,NSA,0.0,0.0,2022-06-09 00:00:00,0.0,Libya,0.0,0.0,0.0,0.0,0.0,0.0,1
5411,5411,NSA,0.0,0.0,2022-06-12 00:00:00,0.0,Colombia,0.0,0.0,1.0,0.0,0.0,0.0,1
5412,5412,Police,0.0,1.0,2022-06-13 00:00:00,0.0,Somalia,0.0,0.0,0.0,0.0,0.0,0.0,1
5413,5413,NSA,0.0,0.0,2022-06-14 00:00:00,0.0,Colombia,0.0,0.0,0.0,0.0,0.0,0.0,1
5414,5414,NSA,0.0,0.0,2022-06-21 00:00:00,0.0,Colombia,0.0,0.0,0.0,0.0,0.0,0.0,1
5415,5415,Armed Forces of Government or Self-Declared Government,0.0,1.0,2022-06-22 00:00:00,0.0,Iraq,0.0,0.0,0.0,0.0,0.0,0.0,1
5416,5416,NSA,0.0,0.0,2022-07-01 00:00:00,0.0,Niger,0.0,0.0,0.0,0.0,0.0,0.0,1
5417,5417,NSA,0.0,0.0,2022-07-10 00:00:00,0.0,Mexico,0.0,0.0,0.0,0.0,0.0,0.0,1
5418,5418,NSA,0.0,1.0,2022-07-15 00:00:00,0.0,Colombia,0.0,0.0,0.0,0.0,0.0,0.0,1
5419,5419,NSA,0.0,0.0,2022-07-19 00:00:00,0.0,Niger,0.0,0.0,0.0,0.0,0.0,0.0,1
5420,5420,NSA,0.0,0.0,2022-07-19 00:00:00,0.0,Niger,0.0,0.0,0.0,0.0,0.0,0.0,1
5421,5421,NSA,1.0,0.0,2022-07-22 00:00:00,0.0,Honduras,0.0,0.0,0.0,0.0,0.0,0.0,1
5422,5422,Police,0.0,0.0,2022-07-26 00:00:00,0.0,Ethiopia,0.0,0.0,0.0,0.0,0.0,0.0,1
5423,5423,NSA,0.0,0.0,2022-07-30 00:00:00,0.0,Niger,0.0,0.0,0.0,0.0,0.0,0.0,1
5424,5424,NSA,0.0,0.0,2022-08-02 00:00:00,0.0,Haiti,0.0,0.0,0.0,5.0,0.0,0.0,1
5425,5425,NSA,0.0,0.0,2022-08-03 00:00:00,0.0,Mexico,0.0,0.0,0.0,0.0,0.0,0.0,1
5426,5426,Armed Forces of Government or Self-Declared Government,0.0,0.0,2022-08-05 00:00:00,0.0,Colombia,0.0,0.0,0.0,0.0,0.0,0.0,1
5427,5427,NSA,0.0,0.0,2022-08-05 00:00:00,0.0,Colombia,0.0,0.0,0.0,0.0,0.0,0.0,1
5428,5428,NSA,2.0,0.0,2022-08-07 00:00:00,0.0,Somalia,0.0,0.0,0.0,0.0,0.0,0.0,1
5429,5429,NSA,0.0,1.0,2022-08-12 00:00:00,0.0,Mexico,0.0,0.0,0.0,0.0,0.0,0.0,1
5430,5430,NSA,0.0,1.0,2022-08-12 00:00:00,0.0,Mexico,0.0,0.0,0.0,0.0,1.0,0.0,1
5431,5431,NSA,0.0,0.0,2022-08-14 00:00:00,0.0,Haiti,0.0,0.0,0.0,0.0,0.0,0.0,1
5432,5432,NSA,0.0,0.0,2022-08-19 00:00:00,0.0,Mexico,0.0,0.0,0.0,1.0,0.0,0.0,1
5433,5433,Multiple,0.0,0.0,2022-08-27 00:00:00,0.0,Libya,0.0,2.0,0.0,0.0,0.0,0.0,1
5434,5434,NSA,0.0,0.0,2022-08-27 00:00:00,0.0,Libya,0.0,0.0,0.0,0.0,0.0,1.0,1
5435,5435,NSA,0.0,0.0,2022-08-27 00:00:00,0.0,Libya,0.0,0.0,0.0,0.0,0.0,0.0,1
5436,5436,NSA,0.0,0.0,2022-08-27 00:00:00,0.0,Libya,0.0,0.0,0.0,0.0,0.0,1.0,1
5437,5437,NSA,0.0,0.0,2022-08-27 00:00:00,0.0,Libya,0.0,0.0,0.0,0.0,0.0,1.0,1
5438,5438,NSA,0.0,0.0,2022-08-27 00:00:00,0.0,Libya,0.0,0.0,0.0,0.0,0.0,1.0,1
5439,5439,NSA,0.0,0.0,2022-08-28 00:00:00,0.0,Niger,0.0,0.0,0.0,0.0,0.0,0.0,1
5440,5440,Police,0.0,0.0,2022-08-30 00:00:00,0.0,Ethiopia,0.0,0.0,0.0,0.0,0.0,0.0,1
5441,5441,NSA,0.0,0.0,2022-09-02 00:00:00,0.0,Mozambique,0.0,0.0,0.0,0.0,0.0,1.0,1
5442,5442,NSA,0.0,0.0,2022-09-06 00:00:00,0.0,Mozambique,0.0,0.0,0.0,0.0,0.0,1.0,1
5443,5443,Foreign Forces - Military,0.0,1.0,2022-09-13 00:00:00,0.0,Armenia,0.0,0.0,0.0,0.0,0.0,0.0,1
5444,5444,Foreign Forces - Military,0.0,0.0,2022-09-13 00:00:00,0.0,Armenia,0.0,1.0,0.0,0.0,0.0,0.0,1
5445,5445,Foreign Forces - Military,0.0,0.0,2022-09-14 00:00:00,1.0,Armenia,0.0,0.0,0.0,0.0,0.0,0.0,1
5446,5446,Armed Forces of Government or Self-Declared Government,0.0,0.0,2022-09-14 00:00:00,0.0,Ethiopia,0.0,0.0,0.0,0.0,1.0,0.0,1
5447,5447,Foreign Forces - Military,0.0,0.0,2022-09-15 00:00:00,0.0,Armenia,0.0,0.0,0.0,1.0,0.0,0.0,1
5448,5448,NSA,0.0,0.0,2022-09-20 00:00:00,0.0,Mexico,0.0,0.0,0.0,0.0,0.0,0.0,1
5449,5449,NSA,1.0,0.0,2022-09-22 00:00:00,0.0,Mexico,0.0,0.0,0.0,2.0,0.0,0.0,1
5450,5450,No Information,0.0,0.0,2022-09-28 00:00:00,0.0,Iraq,0.0,0.0,0.0,0.0,1.0,0.0,1
5451,5451,NSA,0.0,0.0,2022-10-05 00:00:00,0.0,Ethiopia,0.0,0.0,0.0,0.0,0.0,1.0,1
5452,5452,Police,0.0,1.0,2022-10-07 00:00:00,0.0,Thailand,0.0,0.0,0.0,0.0,0.0,0.0,1
5453,5453,Armed Forces of Government or Self-Declared Government,0.0,0.0,2022-10-08 00:00:00,0.0,Israel,0.0,0.0,0.0,0.0,0.0,0.0,1
5454,5454,NSA,0.0,0.0,2022-10-10 00:00:00,0.0,Mozambique,0.0,0.0,0.0,0.0,0.0,1.0,1
5455,5455,No Information,0.0,0.0,2022-10-10 00:00:00,0.0,Mexico,0.0,0.0,0.0,1.0,1.0,0.0,1
5456,5456,NSA,1.0,0.0,2022-10-10 00:00:00,0.0,Mozambique,0.0,0.0,0.0,0.0,0.0,0.0,1
5457,5457,Armed Forces of Government or Self-Declared Government,0.0,1.0,2022-10-14 00:00:00,0.0,Ethiopia,0.0,0.0,0.0,0.0,1.0,0.0,1
5458,5458,NSA,0.0,0.0,2022-10-21 00:00:00,0.0,Ethiopia,0.0,0.0,0.0,0.0,0.0,4.0,1
5459,5459,No Information,0.0,1.0,2022-10-24 00:00:00,0.0,Iraq,0.0,0.0,0.0,0.0,0.0,0.0,1
5460,5460,NSA,0.0,0.0,2022-10-26 00:00:00,0.0,Mozambique,0.0,0.0,0.0,0.0,0.0,0.0,1
5461,5461,NSA,0.0,0.0,2022-10-26 00:00:00,0.0,Somalia,0.0,0.0,1.0,6.0,0.0,0.0,1
5462,5462,No Information,0.0,1.0,2022-10-26 00:00:00,0.0,Mexico,0.0,0.0,0.0,0.0,0.0,0.0,1
5463,5463,NSA,0.0,1.0,2022-10-28 00:00:00,0.0,Ethiopia,0.0,0.0,0.0,0.0,0.0,0.0,1
