,year,type_of_violence,side_a,side_b,number_of_sources,source_article,source_office,source_date,where_coordinates,latitude,longitude,country,region,date_start,date_end,deaths_a,deaths_b,deaths_civilians,deaths_unknown,best,high,low,cluster
19361,2021,State,Government of Myanmar (Burma),NUG,1,"""The Irrawaddy,2021-12-15,Myanmar Civilian Forces Claim Dozens of Junta Troops Killed in Mine Attacks, Ambushes""",The Irrawaddy,2021-12-15,Mingin township,22.910565,94.667077,Myanmar (Burma),Asia,2021-12-14,2021-12-14,0,0,2,0,2,2,2,1
19362,2021,State,Government of Myanmar (Burma),NUG,1,"""The Irrawaddy,2021-12-15,Myanmar Civilian Forces Claim Dozens of Junta Troops Killed in Mine Attacks, Ambushes""",The Irrawaddy,2021-12-15,Shein Ma Kar village,22.281,95.97942,Myanmar (Burma),Asia,2021-12-15,2021-12-15,0,0,0,0,0,4,0,1
19363,2021,State,Government of Myanmar (Burma),NUG,1,"""The Irrawaddy,2021-12-15,Myanmar Civilian Forces Claim Dozens of Junta Troops Killed in Mine Attacks, Ambushes""",The Irrawaddy,2021-12-15,Wetlet township,22.301326,95.766639,Myanmar (Burma),Asia,2021-12-14,2021-12-14,0,1,0,0,1,1,1,1
19364,2021,State,Government of Myanmar (Burma),NUG,1,"""The Irrawaddy,2021-12-15,Myanmar Civilian Forces Claim Dozens of Junta Troops Killed in Mine Attacks, Ambushes""",The Irrawaddy,2021-12-15,Taze township,23.069173,95.2171,Myanmar (Burma),Asia,2021-12-15,2021-12-15,0,0,0,0,0,3,0,1
19365,2021,State,Government of Myanmar (Burma),NUG,1,"""The Irrawaddy,2021-12-15,Myanmar Civilian Forces Claim Dozens of Junta Troops Killed in Mine Attacks, Ambushes""",The Irrawaddy,2021-12-15,Taze township,23.069173,95.2171,Myanmar (Burma),Asia,2021-12-14,2021-12-14,0,0,0,0,0,2,0,1
19366,2021,State,Government of Myanmar (Burma),NUG,1,"""The Irrawaddy,2021-12-15,Myanmar Civilian Forces Claim Dozens of Junta Troops Killed in Mine Attacks, Ambushes""",The Irrawaddy,2021-12-15,Ywathaya village,22.87306,95.34425,Myanmar (Burma),Asia,2021-12-13,2021-12-13,2,0,0,0,2,2,2,1
19367,2021,State,Government of Myanmar (Burma),NUG,1,"""The Irrawaddy,2021-12-15,Myanmar Civilian Forces Claim Dozens of Junta Troops Killed in Mine Attacks, Ambushes""",The Irrawaddy,2021-12-15,Kani township,22.370025,94.788904,Myanmar (Burma),Asia,2021-12-14,2021-12-14,0,1,0,0,1,1,1,1
19368,2021,State,Government of Myanmar (Burma),NUG,1,"""The Irrawaddy,2021-12-15,Myanmar Civilian Forces Claim Dozens of Junta Troops Killed in Mine Attacks, Ambushes""",The Irrawaddy,2021-12-15,Kani township,22.370025,94.788904,Myanmar (Burma),Asia,2021-12-13,2021-12-13,0,0,0,0,0,10,0,1
19369,2021,State,Government of Myanmar (Burma),NUG,1,"""The Irrawaddy,2021-12-15,Myanmar Civilian Forces Claim Dozens of Junta Troops Killed in Mine Attacks, Ambushes""",The Irrawaddy,2021-12-15,Sagaing district,22.0,95.616667,Myanmar (Burma),Asia,2021-12-14,2021-12-14,0,0,0,0,0,20,0,1
19370,2021,State,Government of Myanmar (Burma),NUG,1,"""The Irrawaddy,2021-12-15,Myanmar Civilian Forces Claim Dozens of Junta Troops Killed in Mine Attacks, Ambushes""",The Irrawaddy,2021-12-15,Pale township,21.968699,94.665232,Myanmar (Burma),Asia,2021-12-13,2021-12-13,0,1,0,0,1,1,1,1
19371,2021,State,Government of Myanmar (Burma),KNU,1,"""The Irrawaddy,2021-12-15,Myanmar Civilian Forces Claim Dozens of Junta Troops Killed in Mine Attacks, Ambushes""",The Irrawaddy,2021-12-15,Thaton township,16.956195,97.31287,Myanmar (Burma),Asia,2021-12-13,2021-12-13,0,0,0,0,0,3,0,3
19372,2021,State,Government of Myanmar (Burma),KNU,6,"""The Irrawaddy,2021-12-16,Villagers Flee Myanmar Junta Raids Near Thai Border"";""Myanmar Now,2021-12-21,Junta suffers heavy casualties and thousands remain displaced as military offensive in Karen State intensifies"";""Eleven Myanmar,2021-12-30,SAC controls some parts of KNU’s area except Lay Kay Kaw"";""Radio Free Asia,2021-12-15,Clashes in Myanmar’s Karen-controlled territory follow military raids"";""Radio Free Asia,2021-12-16,Intense fighting in Myanmar’s Karen-controlled territory forces thousands to flee"";""Radio Free Asia,2021-12-20,Thousands of refugees amassed at Thai border amid fighting in Myanmar’s Kayin state""",The Irrawaddy;Myanmar Now;Eleven Myanmar;Radio Free Asia;Radio Free Asia;Radio Free Asia,2021-12-16;2021-12-21;2021-12-30;2021-12-15;2021-12-16;2021-12-20,Myawaddy township,16.36824,98.558498,Myanmar (Burma),Asia,2021-12-15,2021-12-15,6,0,0,0,6,10,6,3
19373,2021,State,Government of Myanmar (Burma),KNPP,3,"""The Irrawaddy,2021-12-17,Resistance Groups Claim to Have Killed Seven Myanmar Junta Troops in Kayah State"";""Kantarawaddy Times,2021-12-17,Military Fights Karenni Resistance In Demawso And Loikaw Townships"";""Myanmar Now,2021-12-18,Clashes in Kayah State kill 7 junta soldiers """,The Irrawaddy;Kantarawaddy Times;Myanmar Now,2021-12-17;2021-12-17;2021-12-18,Want La Htwar village,19.58969,97.20313,Myanmar (Burma),Asia,2021-12-16,2021-12-16,0,0,0,0,0,4,0,0
19374,2021,State,Government of Myanmar (Burma),KNPP,2,"""Myanmar Now,2021-12-18,Clashes in Kayah State kill 7 junta soldiers "";""The Irrawaddy,2021-12-17,Resistance Groups Claim to Have Killed Seven Myanmar Junta Troops in Kayah State""",Myanmar Now;The Irrawaddy,2021-12-18;2021-12-17,Loikaw township,19.711192,97.295318,Myanmar (Burma),Asia,2021-12-16,2021-12-16,0,1,0,1,2,4,1,0
19375,2021,State,Government of Myanmar (Burma),NUG,1,"""The Irrawaddy,2021-12-17,Resistance Groups Claim to Have Killed Seven Myanmar Junta Troops in Kayah State""",The Irrawaddy,2021-12-17,Pale township,21.968699,94.665232,Myanmar (Burma),Asia,2021-12-15,2021-12-15,0,0,0,0,0,10,0,1
19377,2021,State,Government of Myanmar (Burma),NUG,1,"""The Irrawaddy,2021-12-17,Resistance Groups Claim to Have Killed Seven Myanmar Junta Troops in Kayah State""",The Irrawaddy,2021-12-17,Mingin township,22.910565,94.667077,Myanmar (Burma),Asia,2021-12-16,2021-12-16,0,0,0,0,0,5,0,1
19378,2021,State,Government of Myanmar (Burma),KNU,1,"""The Irrawaddy,2021-12-17,Myanmar Junta Forces See Heavy Casualties in Lay Kay Kaw Clashes""",The Irrawaddy,2021-12-17,Hpapun district,18.064,97.445,Myanmar (Burma),Asia,2021-12-01,2021-12-16,0,1,0,0,1,51,1,0
19379,2021,State,Government of Myanmar (Burma),KNU,4,"""The Irrawaddy,2021-12-17,Myanmar Junta Forces See Heavy Casualties in Lay Kay Kaw Clashes"";""Myanmar Now,2021-12-21,Junta suffers heavy casualties and thousands remain displaced as military offensive in Karen State intensifies"";""Radio Free Asia,2021-12-20,Thousands of refugees amassed at Thai border amid fighting in Myanmar’s Kayin state"";""Radio Free Asia,2021-12-15,Clashes in Myanmar’s Karen-controlled territory follow military raids""",The Irrawaddy;Myanmar Now;Radio Free Asia;Radio Free Asia,2021-12-17;2021-12-21;2021-12-20;2021-12-15,Myawaddy township,16.36824,98.558498,Myanmar (Burma),Asia,2021-12-15,2021-12-16,0,0,0,0,0,8,0,3
19422,2021,State,Government of Myanmar (Burma),NUG,2,"""The Irrawaddy,2021-12-20,Nine Civilians Killed by Regime Airstrikes in Upper Myanmar"";""Myanmar Now,2021-12-21,Nine bodies found in Hnan Khar days after air raid""",The Irrawaddy;Myanmar Now,2021-12-20;2021-12-21,Hnan Khar village,22.531636,94.065204,Myanmar (Burma),Asia,2021-12-17,2021-12-17,0,2,0,0,2,2,2,1
19425,2021,One-Sided,Government of Myanmar (Burma),Civilians,2,"""Myanmar Now,2021-12-21,Nine bodies found in Hnan Khar days after air raid"";""The Irrawaddy,2021-12-20,Nine Civilians Killed by Regime Airstrikes in Upper Myanmar""",Myanmar Now;The Irrawaddy,2021-12-21;2021-12-20,Hnan Khar village,22.531636,94.065204,Myanmar (Burma),Asia,2021-12-17,2021-12-17,0,0,2,0,2,2,2,1
19426,2021,State,Government of Myanmar (Burma),NUG,2,"""The Irrawaddy,2021-12-20,Nine Civilians Killed by Regime Airstrikes in Upper Myanmar"";""Myanmar Now,2021-12-21,Nine bodies found in Hnan Khar days after air raid""",The Irrawaddy;Myanmar Now,2021-12-20;2021-12-21,Hnan Khar village,22.531636,94.065204,Myanmar (Burma),Asia,2021-12-17,2021-12-17,0,0,5,0,5,5,5,1
19427,2021,State,Government of Myanmar (Burma),NUG,1,"""The Irrawaddy,2021-12-20,Nine Civilians Killed by Regime Airstrikes in Upper Myanmar""",The Irrawaddy,2021-12-20,Myintha village,22.597965,94.130599,Myanmar (Burma),Asia,2021-12-19,2021-12-19,0,0,0,1,1,12,0,1
19429,2021,State,Government of Myanmar (Burma),NUG,1,"""The Irrawaddy,2021-12-21,A Dozen Junta Troops Killed in Landmine Blast in Myanmar’s Capital, Civilian Fighters Say""",The Irrawaddy,2021-12-21,Pyinmana township,19.7381,96.20742,Myanmar (Burma),Asia,2021-12-20,2021-12-20,0,0,0,1,1,12,0,0
19432,2021,State,Government of Myanmar (Burma),NUG,1,"""Myanmar Now,2021-12-20,One resistance fighter killed, three arrested in Thanlyin raid""",Myanmar Now,2021-12-20,Thanlyin township,16.79558,96.32907,Myanmar (Burma),Asia,2021-12-17,2021-12-17,0,1,0,0,1,1,1,3
19433,2021,State,Government of Myanmar (Burma),KNU,3,"""Mizzima,2021-12-20,NUG says about 50 Tatmadaw killed in clashes in Karen State"";""Myanmar Now,2021-12-21,Junta suffers heavy casualties and thousands remain displaced as military offensive in Karen State intensifies"";""Radio Free Asia,2021-12-20,Thousands of refugees amassed at Thai border amid fighting in Myanmar’s Kayin state""",Mizzima;Myanmar Now;Radio Free Asia,2021-12-20;2021-12-21;2021-12-20,Myawaddy town,16.686389,98.506111,Myanmar (Burma),Asia,2021-12-20,2021-12-20,0,0,0,0,0,50,0,3
19438,2021,State,Government of Myanmar (Burma),MNDAA,2,"""The Irrawaddy,2021-12-21,Scores of Myanmar Junta Troops Die in Failed Attack on MNDAA Base, Kokang Fighters Say"";""Myanmar Now,2021-12-22,Kokang armed group reports major losses on junta’s side in Mongko battle""",The Irrawaddy;Myanmar Now,2021-12-21;2021-12-22,Monekoe town,24.099889,98.312316,Myanmar (Burma),Asia,2021-12-19,2021-12-19,0,2,0,0,2,102,2,2
19472,2021,State,Government of Myanmar (Burma),NUG,1,"""Myanmar Now,2021-12-17,Battles continue in border region between Chin State, Magway Region""",Myanmar Now,2021-12-17,Lessaw village,21.50504,94.13028,Myanmar (Burma),Asia,2021-12-15,2021-12-15,0,0,0,0,0,2,0,1
19500,2021,One-Sided,Government of Myanmar (Burma),Civilians,2,"""Myanmar Now,2021-12-23,Three bodies found in pit a day after troops leave Depayin village"";""Myanmar Now,2021-12-24,Village in Ye-U Township torched two days after junta air raid""",Myanmar Now;Myanmar Now,2021-12-23;2021-12-24,Tabayin township,22.660147,95.227962,Myanmar (Burma),Asia,2021-12-18,2021-12-21,0,0,3,0,3,3,3,1
19501,2021,State,Government of Myanmar (Burma),KIO,3,"""The Irrawaddy,2021-12-20,Nine Civilians Killed by Regime Airstrikes in Upper Myanmar"";""Myanmar Now,2021-12-24,Village in Ye-U Township torched two days after junta air raid"";""Myanmar Now,2021-12-27,Seven bodies found in Ye-U village following airstrike""",The Irrawaddy;Myanmar Now;Myanmar Now,2021-12-20;2021-12-24;2021-12-27,Ye-U township,22.850291,95.104417,Myanmar (Burma),Asia,2021-12-20,2021-12-20,0,0,0,7,7,7,7,1
19502,2021,One-Sided,Government of Myanmar (Burma),Civilians,24,"""Myanmar Now,2022-01-04,Doctor says victims of Karenni State massacre ‘murdered in cruelest, most inhumane manner’"";""The Irrawaddy,2022-01-05,Forensic Evidence Confirms Myanmar Junta’s Atrocities on Massacre Victims"";""Mizzima,2022-01-04,Karenni police confirm details of Christmas Eve massacre"";""Crisiswatch,2022-02-01,Myanmar JANUARY 2022"";""Free Burma Rangers,2022-02-10,Christmas Eve Massacre in Karenni State, Burma: Update 31 January 2022. "";""Myanmar Now,2021-12-25,At least 35 charred bodies found in Karenni State village on Christmas"";""Save the Children,2021-12-25,STATEMENT: BURNED BODIES OF WOMEN, CHILDREN FOUND IN MYANMAR; SAVE THE CHILDREN STAFF MISSING"";""Mizzima,2021-12-27,Myanmar army accused of trying to destroy evidence of Kayah State fiery massacre"";""The Irrawaddy,2021-12-28,Ethnic Armies Condemn Myanmar Junta’s Kayah Massacre"";""Save the Children,2021-12-28,SAVE THE CHILDREN STAFF IDENTIFIED AMONG THE DEAD AFTER BURNT BODIES FOUND IN MYANMAR"";""OCHA ,2021-12-26,Under-Secretary-General for Humanitarian Affairs and Emergency Relief Coordinator Martin Griffiths, Statement on Myanmar, 26 December 2021"";""Care International,2021-12-26,CARE International condemns Christmas Eve Massacre in Myanmar"";""US Department of State,2021-12-28,On the Attacks in Kayah State and Throughout Burma"";""UNICEF,2021-12-28,UNICEF condemns reported killing of at least 35 people, including four children and two humanitarian workers, in Kayah State, Myanmar"";""Radio Free Asia,2021-12-27,UN condemns attack in Myanmar’s Kayah state that left dozens of civilians dead"";""Radio Free Asia,2021-12-28,Save the Children confirms deaths of two aid workers in Myanmar mass killing"";""United Nations Myanmar,2021-12-27,Statement Attributable to the United Nations Special Envoy of the Secretary-General on Myanmar Ms. Noeleen Heyzer"";""Norwegian Refugee Council,2021-12-29,NRC condemns the killing of Save the Children staff in Myanmar"";""Kantarawaddy Times,2021-12-29,Military Prevents Collection Of Massacred Civilians In Hpruso Township"";""Burma Campaign UK,2021-12-30,KARENNI COMMUNITY ORGANIZATIONS FROM AROUND THE WORLD DEMAND THE BURMESE MILITARY JUNTA TO BE HELD ACCOUNTABLE FOR THE MASSACRE OF THE 40 UNARMED CIVILIANS"";""Reuters News,2021-12-25,More than 30 killed, bodies burnt in Myanmar's Kayah state"";""Reuters News,2021-12-27,""Horrified"" U.N. official condemns reported killings in Myanmar"";""Agence France Presse,2021-12-28,Save the Children confirms two staff members among Myanmar massacre dead"";""Crisiswatch,2022-01-01,Myanmar DECEMBER 2021""",Myanmar Now;The Irrawaddy;Mizzima;Crisiswatch;Free Burma Rangers;Myanmar Now;Save the Children;Mizzima;The Irrawaddy;Save the Children;OCHA ;Care International;US Department of State;UNICEF;Radio Free Asia;Radio Free Asia;United Nations Myanmar;Norwegian Refugee Council;Kantarawaddy Times;Burma Campaign UK;Reuters News;Reuters News;Agence France Presse;Crisiswatch,2022-01-04;2022-01-05;2022-01-04;2022-02-01;2022-02-10;2021-12-25;2021-12-25;2021-12-27;2021-12-28;2021-12-28;2021-12-26;2021-12-26;2021-12-28;2021-12-28;2021-12-27;2021-12-28;2021-12-27;2021-12-29;2021-12-29;2021-12-30;2021-12-25;2021-12-27;2021-12-28;2022-01-01,Mo So village,19.41682,97.09566,Myanmar (Burma),Asia,2021-12-24,2021-12-24,0,0,45,0,45,45,45,0
19503,2021,State,Government of Myanmar (Burma),NUG,1,"""Myanmar Now,2021-12-23,PDF groups attack military supply train in Pakokku""",Myanmar Now,2021-12-23,Kyunchaung- Seikphyu road,21.021588,94.622837,Myanmar (Burma),Asia,2021-12-13,2021-12-13,0,0,0,0,0,7,0,1
19504,2021,State,Government of Myanmar (Burma),KNPP,1,"""Myanmar Now,2021-12-25,Karenni Army attack on military vehicle kills four junta troops, resistance group says""",Myanmar Now,2021-12-25,Shadaw township,19.555138,97.611889,Myanmar (Burma),Asia,2021-12-23,2021-12-23,0,0,0,1,1,4,0,0
19506,2021,State,Government of Myanmar (Burma),KNU,2,"""Mizzima,2021-12-27,As Myanmar battles intensify, public criticism of the NUG's performance grows"";""Myanmar Now,2021-12-27,Two civilians killed as junta offensive on Thai-Myanmar border continues""",Mizzima;Myanmar Now,2021-12-27;2021-12-27,Myawaddy township,16.36824,98.558498,Myanmar (Burma),Asia,2021-12-25,2021-12-25,0,4,2,0,6,6,6,3
19516,2021,State,Government of Myanmar (Burma),KIO,1,"""Myanmar Now,2021-12-28,Heavy casualties reported in clashes near Indawgyi""",Myanmar Now,2021-12-28,Hpakant township,25.679728,96.481155,Myanmar (Burma),Asia,2021-12-24,2021-12-24,0,0,0,0,0,1,0,2
19517,2021,State,Government of Myanmar (Burma),KIO,1,"""Myanmar Now,2021-12-28,Heavy casualties reported in clashes near Indawgyi""",Myanmar Now,2021-12-28,Hpakant township,25.679728,96.481155,Myanmar (Burma),Asia,2021-12-23,2021-12-23,0,0,1,0,1,1,1,2
19518,2021,State,Government of Myanmar (Burma),NUG,4,"""The Irrawaddy,2021-12-28,Myanmar Regime Forces Continue Assault on Sagaing Village"";""Myanmar Now,2021-12-27,Nine civilians reported dead after attack on Sagaing village"";""Myanmar Now,2022-01-04,Resistance forces discover 20 locals slain following military occupation of Kalay village"";""Radio Free Asia,2022-01-05,Sagaing residents forced to flee as Myanmar villagers say military junta burns homes""",The Irrawaddy;Myanmar Now;Myanmar Now;Radio Free Asia,2021-12-28;2021-12-27;2022-01-04;2022-01-05,Natchaung village,22.99814,94.032111,Myanmar (Burma),Asia,2021-12-23,2021-12-23,0,0,20,1,21,36,20,1
19569,2021,State,Government of Myanmar (Burma),KNU,1,"""Radio Free Asia,2021-12-20,Thousands of refugees amassed at Thai border amid fighting in Myanmar’s Kayin state""",Radio Free Asia,2021-12-20,Myawaddy township,16.36824,98.558498,Myanmar (Burma),Asia,2021-12-15,2021-12-20,0,6,0,0,6,6,6,3
19570,2021,One-Sided,Government of Myanmar (Burma),Civilians,1,"""Radio Free Asia,2021-12-23,Killings in Myanmar grow as militias target alleged informers""",Radio Free Asia,2021-12-23,Shwebo township,22.577867,95.806672,Myanmar (Burma),Asia,2021-12-09,2021-12-09,0,0,8,0,8,8,8,1
19585,2021,State,Government of Myanmar (Burma),NUG,2,"""Myanmar Now,2021-12-29,More houses torched as military reinforcements arrive in Natchaung"";""The Irrawaddy,2021-12-28,Myanmar Regime Forces Continue Assault on Sagaing Village""",Myanmar Now;The Irrawaddy,2021-12-29;2021-12-28,Natchaung village,22.99814,94.032111,Myanmar (Burma),Asia,2021-12-26,2021-12-27,0,2,0,0,2,2,2,1
19586,2021,State,Government of Myanmar (Burma),KIO,1,"""Kachin News Group,2021-12-30,KIA Attack PMF In Hpakant Township""",Kachin News Group,2021-12-30,Hpakant township,25.679728,96.481155,Myanmar (Burma),Asia,2021-12-27,2021-12-27,1,0,0,0,1,2,1,2
19588,2021,State,Government of Myanmar (Burma),NUG,1,"""Myanmar Now,2021-12-30,Two burned bodies found near Chin State village in western Myanmar""",Myanmar Now,2021-12-30,Kyaukhtu - Mindat road,21.367771,94.092289,Myanmar (Burma),Asia,2021-12-06,2021-12-28,0,1,0,0,1,5,1,1
19589,2021,State,Government of Myanmar (Burma),NUG,1,"""Myanmar Now,2021-12-30,Two burned bodies found near Chin State village in western Myanmar""",Myanmar Now,2021-12-30,Mindat - Htilin road,21.471965,94.146077,Myanmar (Burma),Asia,2021-12-06,2021-12-28,0,1,0,1,2,5,1,1
19591,2021,One-Sided,Government of Myanmar (Burma),Civilians,1,"""Karen News,2021-12-31,Burma Army’s LIB 101 – Torture, Kills Woman Villager in Bilin Township""",Karen News,2021-12-31,Bilin township,17.280924,97.327985,Myanmar (Burma),Asia,2021-12-21,2021-12-21,0,0,1,0,1,1,1,3
19596,2021,One-Sided,Government of Myanmar (Burma),Civilians,1,"""Mizzima,2021-12-31,Myanmar junta troops allegedly set fire to a villager in Namkha, Sagaing""",Mizzima,2021-12-31,Gangaw - Kalay highway,22.677301,94.089292,Myanmar (Burma),Asia,2021-12-29,2021-12-29,0,0,1,0,1,1,1,1
19597,2021,State,Government of Myanmar (Burma),MNDAA,1,"""Myanmar Now,2021-12-31,Resumed clashes near Mongko leave at least a dozen junta soldiers dead""",Myanmar Now,2021-12-31,Monekoe town,24.099889,98.312316,Myanmar (Burma),Asia,2021-12-26,2021-12-26,0,0,0,0,0,5,0,2
19599,2021,State,Government of Myanmar (Burma),MNDAA,1,"""Myanmar Now,2021-12-31,Resumed clashes near Mongko leave at least a dozen junta soldiers dead""",Myanmar Now,2021-12-31,Monekoe town,24.099889,98.312316,Myanmar (Burma),Asia,2021-12-26,2021-12-26,0,0,0,0,0,7,0,2
19600,2021,State,Government of Myanmar (Burma),MNDAA,1,"""Myanmar Now,2021-12-31,Resumed clashes near Mongko leave at least a dozen junta soldiers dead""",Myanmar Now,2021-12-31,Hpawnghseng village tract,24.11301,98.42493,Myanmar (Burma),Asia,2021-12-25,2021-12-25,0,0,1,0,1,1,1,2
19602,2021,State,Government of Myanmar (Burma),KNU,1,"""Karen News,2021-12-31,1,000 Villagers Flee Their Homes As Fighting Breaks out on the Kawkariek-Myawaddy Asia-Highway""",Karen News,2021-12-31,Kawkareik-Myawaddy road,16.688302,98.323324,Myanmar (Burma),Asia,2021-12-26,2021-12-26,0,0,0,0,0,9,0,3
19975,2021,One-Sided,Government of Myanmar (Burma),Civilians,1,"""Free Burma Rangers,2022-01-03,Burma Army Soldiers Capture and Kill Chin Pastor During Attacks; Thousands More Fleeing Into Hiding""",Free Burma Rangers,2022-01-03,Naypyidaw city,19.75,96.1,Myanmar (Burma),Asia,2021-12-11,2021-12-11,0,0,1,0,1,1,1,0
19977,2021,State,Government of Myanmar (Burma),KNPP,1,"""Free Burma Rangers,2021-12-19,Burma Army Attacks Terrorize Villagers in Karenni State; Rangers Provide Aid to People on the Run""",Free Burma Rangers,2021-12-19,Pekon township,19.754429,97.014054,Myanmar (Burma),Asia,2021-11-05,2021-11-05,0,0,0,20,20,20,20,0
