,Perpetrator ,Total health worker injured,Attack date,Health transportation stolen/highjacked,Health transportation damaged,Total number of attacks on facilities which reported destruction,Total health worker kidnapped,Health transportation destroyed,Total health worker arrested ,Total number of attacks on facilities which reported damage,Total health worker killed,Country
4773,Foreign Forces - Military,3.0,2022-03-03 00:00:00,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Ukraine
4774,Foreign Forces - Military,0.0,2022-03-03 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Ukraine
4775,Foreign Forces - Military,0.0,2022-03-03 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Ukraine
4776,Foreign Forces - Military,0.0,2022-03-03 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,Ukraine
4777,Foreign Forces - Military,0.0,2022-03-03 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Ukraine
4778,Foreign Forces - Military,0.0,2022-03-03 00:00:00,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Ukraine
4779,Foreign Forces - Military,0.0,2022-03-03 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Ukraine
4780,Foreign Forces - Military,0.0,2022-03-03 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Ukraine
4781,Foreign Forces - Military,0.0,2022-03-03 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Ukraine
4782,Foreign Forces - Military,0.0,2022-03-03 00:00:00,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Ukraine
4783,Foreign Forces - Military,0.0,2022-03-03 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Ukraine
4784,Foreign Forces - Military,0.0,2022-03-03 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Ukraine
4785,Foreign Forces - Military,1.0,2022-03-03 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ukraine
4786,Foreign Forces - Military,0.0,2022-03-04 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Ukraine
4787,Foreign Forces - Military,0.0,2022-03-04 00:00:00,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Ukraine
4788,Foreign Forces - Military,0.0,2022-03-04 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ukraine
4789,Foreign Forces - Military,0.0,2022-03-04 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Ukraine
4790,Foreign Forces - Military,0.0,2022-03-04 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ukraine
4791,Foreign Forces - Military,0.0,2022-03-04 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ukraine
4792,Foreign Forces - Military,0.0,2022-03-04 00:00:00,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Ukraine
4793,Foreign Forces - Military,0.0,2022-03-05 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Ukraine
4794,Foreign Forces - Military,0.0,2022-03-05 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Ukraine
4795,Foreign Forces - Military,0.0,2022-03-05 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Ukraine
4796,Foreign Forces - Military,0.0,2022-03-05 00:00:00,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,Ukraine
4797,Foreign Forces - Military,0.0,2022-03-05 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Ukraine
4798,Foreign Forces - Military,0.0,2022-03-05 00:00:00,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Ukraine
4799,Foreign Forces - Military,0.0,2022-03-05 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ukraine
4800,Foreign Forces - Military,0.0,2022-03-05 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ukraine
4801,Foreign Forces - Military,0.0,2022-03-05 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ukraine
4802,Foreign Forces - Military,0.0,2022-03-05 00:00:00,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,Ukraine
4803,Foreign Forces - Military,0.0,2022-03-06 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Ukraine
4804,Foreign Forces - Military,2.0,2022-03-06 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ukraine
4805,Foreign Forces - Military,0.0,2022-03-06 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ukraine
4806,Foreign Forces - Military,0.0,2022-03-06 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Ukraine
4807,Foreign Forces - Military,2.0,2022-03-06 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ukraine
4808,Foreign Forces - Military,0.0,2022-03-06 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Ukraine
4809,Foreign Forces - Military,0.0,2022-03-06 00:00:00,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,Ukraine
4810,Foreign Forces - Military,0.0,2022-03-06 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Ukraine
4811,Foreign Forces - Military,0.0,2022-03-06 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Ukraine
4812,Foreign Forces - Military,0.0,2022-03-06 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Ukraine
4813,Foreign Forces - Military,0.0,2022-03-06 00:00:00,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Ukraine
4814,Foreign Forces - Military,0.0,2022-03-06 00:00:00,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Ukraine
4815,Foreign Forces - Military,0.0,2022-03-07 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Ukraine
4816,Foreign Forces - Military,0.0,2022-03-07 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Ukraine
4817,Foreign Forces - Military,0.0,2022-03-07 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Ukraine
4818,Foreign Forces - Military,0.0,2022-03-07 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Ukraine
4819,Foreign Forces - Military,1.0,2022-03-07 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,Ukraine
4820,Foreign Forces - Military,0.0,2022-03-07 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Ukraine
4821,Foreign Forces - Military,0.0,2022-03-07 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ukraine
4822,Foreign Forces - Military,0.0,2022-03-08 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Ukraine
4823,Foreign Forces - Military,0.0,2022-03-08 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ukraine
4824,Foreign Forces - Military,0.0,2022-03-08 00:00:00,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Ukraine
4825,Foreign Forces - Military,0.0,2022-03-08 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Ukraine
4826,Foreign Forces - Military,0.0,2022-03-08 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Ukraine
4827,Foreign Forces - Military,0.0,2022-03-08 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Ukraine
4828,Foreign Forces - Military,0.0,2022-03-08 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Ukraine
4829,Foreign Forces - Military,0.0,2022-03-08 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Ukraine
4830,Foreign Forces - Military,0.0,2022-03-08 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ukraine
4831,Foreign Forces - Military,0.0,2022-03-09 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Ukraine
4832,Foreign Forces - Military,1.0,2022-03-09 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Ukraine
4833,Foreign Forces - Military,0.0,2022-03-09 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Ukraine
4834,Foreign Forces - Military,0.0,2022-03-09 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Ukraine
4835,Foreign Forces - Military,0.0,2022-03-09 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Ukraine
4836,Foreign Forces - Military,0.0,2022-03-09 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Ukraine
4837,Foreign Forces - Military,0.0,2022-03-09 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ukraine
4838,Foreign Forces - Military,0.0,2022-03-10 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Ukraine
4839,Foreign Forces - Military,0.0,2022-03-10 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Ukraine
4840,Foreign Forces - Military,0.0,2022-03-10 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Ukraine
4841,Foreign Forces - Military,0.0,2022-03-10 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Ukraine
4842,Foreign Forces - Military,0.0,2022-03-10 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Ukraine
4843,Foreign Forces - Military,0.0,2022-03-10 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Ukraine
4844,Foreign Forces - Military,0.0,2022-03-10 00:00:00,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,Ukraine
4845,Foreign Forces - Military,1.0,2022-03-11 00:00:00,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Ukraine
4846,Foreign Forces - Military,0.0,2022-03-11 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Ukraine
4847,Foreign Forces - Military,0.0,2022-03-11 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Ukraine
4848,Foreign Forces - Military,0.0,2022-03-11 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Ukraine
4849,Foreign Forces - Military,0.0,2022-03-11 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Ukraine
4850,Foreign Forces - Military,0.0,2022-03-11 00:00:00,0.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,Ukraine
4851,Foreign Forces - Military,0.0,2022-03-11 00:00:00,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Ukraine
4852,Foreign Forces - Military,0.0,2022-03-11 00:00:00,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,Ukraine
4853,Foreign Forces - Military,0.0,2022-03-11 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Ukraine
4854,Foreign Forces - Military,0.0,2022-03-12 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Ukraine
4855,Foreign Forces - Military,0.0,2022-03-12 00:00:00,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Ukraine
4856,Foreign Forces - Military,0.0,2022-03-12 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ukraine
4857,Foreign Forces - Military,0.0,2022-03-12 00:00:00,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,Ukraine
4858,Foreign Forces - Military,0.0,2022-03-12 00:00:00,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,Ukraine
4859,Foreign Forces - Military,0.0,2022-03-12 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ukraine
4860,Foreign Forces - Military,1.0,2022-03-12 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ukraine
4861,Foreign Forces - Military,0.0,2022-03-12 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Ukraine
4862,Foreign Forces - Military,0.0,2022-03-12 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Ukraine
4863,Foreign Forces - Military,0.0,2022-03-12 00:00:00,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Ukraine
4864,Foreign Forces - Military,1.0,2022-03-12 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ukraine
4865,Foreign Forces - Military,0.0,2022-03-12 00:00:00,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ukraine
4866,Foreign Forces - Military,0.0,2022-03-12 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Ukraine
4867,Foreign Forces - Military,0.0,2022-03-13 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Ukraine
4868,Foreign Forces - Military,0.0,2022-03-13 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Ukraine
4869,Foreign Forces - Military,0.0,2022-03-13 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ukraine
4870,Foreign Forces - Military,0.0,2022-03-13 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Ukraine
4871,Foreign Forces - Military,0.0,2022-03-13 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Ukraine
4872,Foreign Forces - Military,0.0,2022-03-14 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Ukraine
4873,Foreign Forces - Military,0.0,2022-03-14 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Ukraine
4874,Foreign Forces - Military,0.0,2022-03-14 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Ukraine
4875,Foreign Forces - Military,0.0,2022-03-15 00:00:00,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Ukraine
4876,Foreign Forces - Military,0.0,2022-03-15 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Ukraine
4877,Foreign Forces - Military,0.0,2022-03-15 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Ukraine
4878,Foreign Forces - Military,0.0,2022-03-15 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Ukraine
4879,Foreign Forces - Military,0.0,2022-03-15 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Ukraine
4880,Foreign Forces - Military,0.0,2022-03-15 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Ukraine
4881,Foreign Forces - Military,0.0,2022-03-15 00:00:00,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,Ukraine
4882,Foreign Forces - Military,0.0,2022-03-15 00:00:00,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,Ukraine
4883,Foreign Forces - Military,0.0,2022-03-15 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Ukraine
4884,Foreign Forces - Military,0.0,2022-03-15 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Ukraine
4885,Foreign Forces - Military,0.0,2022-03-15 00:00:00,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Ukraine
4886,Foreign Forces - Military,0.0,2022-03-15 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Ukraine
4887,Foreign Forces - Military,0.0,2022-03-16 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Ukraine
4888,Foreign Forces - Military,0.0,2022-03-16 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Ukraine
4889,Foreign Forces - Military,0.0,2022-03-16 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Ukraine
4890,Foreign Forces - Military,0.0,2022-03-16 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Ukraine
4891,Foreign Forces - Military,0.0,2022-03-16 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Ukraine
4892,Foreign Forces - Military,0.0,2022-03-16 00:00:00,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Ukraine
4893,Foreign Forces - Military,0.0,2022-03-16 00:00:00,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,Ukraine
4894,Foreign Forces - Military,0.0,2022-03-16 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Ukraine
4895,Foreign Forces - Military,0.0,2022-03-16 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Ukraine
4896,No Information,0.0,2022-03-16 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ukraine
4897,Foreign Forces - Military,0.0,2022-03-17 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Ukraine
4898,Foreign Forces - Military,0.0,2022-03-17 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Ukraine
4899,Foreign Forces - Military,0.0,2022-03-17 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Ukraine
4900,Foreign Forces - Military,0.0,2022-03-17 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Ukraine
4901,Foreign Forces - Military,0.0,2022-03-17 00:00:00,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Ukraine
4902,Foreign Forces - Military,0.0,2022-03-17 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Ukraine
4903,Foreign Forces - Military,0.0,2022-03-17 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Ukraine
4904,Foreign Forces - Military,0.0,2022-03-18 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Ukraine
4905,Foreign Forces - Military,0.0,2022-03-18 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Ukraine
4906,Foreign Forces - Military,0.0,2022-03-18 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Ukraine
4907,Foreign Forces - Military,0.0,2022-03-18 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Ukraine
4908,Foreign Forces - Military,0.0,2022-03-18 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Ukraine
4909,Foreign Forces - Military,0.0,2022-03-18 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Ukraine
4910,Foreign Forces - Military,0.0,2022-03-18 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Ukraine
4911,Foreign Forces - Military,0.0,2022-03-19 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ukraine
4912,Foreign Forces - Military,0.0,2022-03-19 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ukraine
4913,Foreign Forces - Military,0.0,2022-03-19 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ukraine
4914,Foreign Forces - Military,0.0,2022-03-20 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Ukraine
4915,Foreign Forces - Military,0.0,2022-03-20 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ukraine
4916,Foreign Forces - Military,0.0,2022-03-20 00:00:00,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Ukraine
4917,Foreign Forces - Military,0.0,2022-03-20 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ukraine
4918,Foreign Forces - Military,0.0,2022-03-20 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Ukraine
4919,Foreign Forces - Military,0.0,2022-03-20 00:00:00,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Ukraine
4920,Foreign Forces - Military,0.0,2022-03-21 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Ukraine
4921,Foreign Forces - Military,0.0,2022-03-21 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Ukraine
4922,Foreign Forces - Military,0.0,2022-03-21 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ukraine
4923,Foreign Forces - Military,0.0,2022-03-21 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Ukraine
4924,Foreign Forces - Military,0.0,2022-03-21 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Ukraine
4925,Foreign Forces - Military,0.0,2022-03-21 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Ukraine
4926,Foreign Forces - Military,0.0,2022-03-21 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Ukraine
4927,Foreign Forces - Military,0.0,2022-03-21 00:00:00,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ukraine
4928,Foreign Forces - Military,0.0,2022-03-22 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Ukraine
4929,Foreign Forces - Military,0.0,2022-03-22 00:00:00,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Ukraine
4930,Foreign Forces - Military,0.0,2022-03-22 00:00:00,0.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,Ukraine
4931,Foreign Forces - Military,0.0,2022-03-23 00:00:00,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,Ukraine
4932,Foreign Forces - Military,0.0,2022-03-23 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Ukraine
4933,Foreign Forces - Military,0.0,2022-03-23 00:00:00,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Ukraine
4934,Foreign Forces - Military,0.0,2022-03-23 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ukraine
4935,Foreign Forces - Military,0.0,2022-03-24 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Ukraine
4936,Foreign Forces - Military,0.0,2022-03-24 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Ukraine
4937,Foreign Forces - Military,0.0,2022-03-24 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Ukraine
4938,Foreign Forces - Military,0.0,2022-03-24 00:00:00,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,Ukraine
4939,Foreign Forces - Military,0.0,2022-03-25 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ukraine
4940,Foreign Forces - Military,0.0,2022-03-25 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Ukraine
4941,Foreign Forces - Military,0.0,2022-03-25 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Ukraine
4942,Foreign Forces - Military,0.0,2022-03-25 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ukraine
4943,Foreign Forces - Military,0.0,2022-03-25 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Ukraine
4944,Foreign Forces - Military,0.0,2022-03-25 00:00:00,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,Ukraine
4945,Foreign Forces - Military,0.0,2022-03-25 00:00:00,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Ukraine
4946,Foreign Forces - Military,0.0,2022-03-26 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ukraine
4947,Foreign Forces - Military,0.0,2022-03-26 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ukraine
4948,Foreign Forces - Military,0.0,2022-03-26 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Ukraine
4949,Foreign Forces - Military,0.0,2022-03-27 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Ukraine
4950,Foreign Forces - Military,0.0,2022-03-27 00:00:00,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Ukraine
4951,Foreign Forces - Military,0.0,2022-03-27 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Ukraine
4952,Foreign Forces - Military,0.0,2022-03-28 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Ukraine
4953,Foreign Forces - Military,0.0,2022-03-28 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,Ukraine
4954,Foreign Forces - Military,0.0,2022-03-28 00:00:00,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Ukraine
4955,Foreign Forces - Military,0.0,2022-03-28 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Ukraine
4956,Foreign Forces - Military,0.0,2022-03-29 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Ukraine
4957,Foreign Forces - Military,0.0,2022-03-29 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Ukraine
4958,Foreign Forces - Military,0.0,2022-03-29 00:00:00,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Ukraine
4959,Foreign Forces - Military,0.0,2022-03-29 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Ukraine
4960,Foreign Forces - Military,0.0,2022-03-29 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Ukraine
4961,Foreign Forces - Military,0.0,2022-03-29 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Ukraine
4962,Foreign Forces - Military,0.0,2022-03-29 00:00:00,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ukraine
4963,Foreign Forces - Military,0.0,2022-03-29 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ukraine
4964,Foreign Forces - Military,0.0,2022-03-30 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ukraine
4965,Foreign Forces - Military,0.0,2022-03-30 00:00:00,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Ukraine
4966,Foreign Forces - Military,1.0,2022-03-30 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ukraine
4967,Foreign Forces - Military,0.0,2022-03-30 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Ukraine
4968,Foreign Forces - Military,0.0,2022-03-30 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Ukraine
4969,Foreign Forces - Military,2.0,2022-04-01 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,Ukraine
4970,Foreign Forces - Military,2.0,2022-04-01 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Ukraine
4971,Foreign Forces - Military,0.0,2022-04-01 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Ukraine
4972,Foreign Forces - Military,0.0,2022-04-01 00:00:00,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Ukraine
4973,Foreign Forces - Military,0.0,2022-04-02 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,Ukraine
